player_id,first_name,last_name,hand,date_of_birth,nationality,height
106244,Oliver,Golding,R,1993-09-29,GBR,188.0
106246,Robin,Kern,R,1993-10-03,GER,188.0
106247,Nik,Razborsek,L,1993-10-04,SLO,173.0
106249,Joao,Domingues,R,1993-10-05,POR,178.0
106250,Luis,Patino,R,1993-10-06,MEX,183.0
106252,Joao Pedro,Sorgi,R,1993-10-18,BRA,188.0
106261,Dennis,Novikov,R,1993-11-06,USA,193.0
106281,Liam,Broady,L,1994-01-04,GBR,183.0
106283,Mitchell,Krueger,R,1994-01-12,USA,188.0
106288,Mathias,Bourgue,R,1994-01-18,FRA,188.0
106290,Filip,Peliwo,R,1994-01-30,CAN,180.0
106291,Luke,Saville,R,1994-02-01,AUS,188.0
106293,Kimmer,Coppejans,R,1994-02-07,BEL,180.0
106296,Gregoire,Barrere,R,1994-02-16,FRA,183.0
106298,Lucas,Pouille,R,1994-02-23,FRA,185.0
106302,Andrew,Harris,R,1994-03-07,AUS,183.0
106321,Xin,Gao,R,1994-05-12,CHN,180.0
106324,Vaclav,Safranek,R,1994-05-20,CZE,185.0
106328,Christian,Harrison,R,1994-05-29,USA,178.0
106329,Thiago,Monteiro,L,1994-05-31,BRA,183.0
106331,Christopher,Oconnell,R,1994-06-03,AUS,183.0
106333,Julien,Cagnina,R,1994-06-04,BEL,183.0
106342,Martins,Podzus,R,1994-06-29,LAT,188.0
106348,Evgeny,Karlovskiy,R,1994-08-07,RUS,191.0
106353,Pedja,Krstin,R,1994-09-03,SRB,183.0
106361,Adam,Pavlasek,R,1994-10-08,CZE,186.0
106362,Laurent,Lokoli,R,1994-10-18,FRA,188.0
106368,Ramkumar,Ramanathan,R,1994-11-08,IND,188.0
106378,Kyle,Edmund,R,1995-01-08,GBR,188.0
106390,Matteo,Donati,R,1995-02-28,ITA,185.0
106391,Adrian,Bodmer,R,1995-03-06,SUI,180.0
106393,Frederico,Ferreira Silva,L,1995-03-18,POR,178.0
106397,Wishaya,Trongcharoenchaikul,R,1995-04-08,THA,193.0
106398,Pedro,Cachin,R,1995-04-12,ARG,185.0
106401,Nick,Kyrgios,R,1995-04-27,AUS,193.0
106408,Mario,Vilella Martinez,R,1995-07-03,ESP,178.0
106412,Lucas,Gomez,L,1995-08-11,MEX,178.0
106414,Janicije Sasha,Karic,R,1995-09-11,USA,183.0
106415,Yoshihito,Nishioka,L,1995-09-27,JPN,170.0
106420,Gianluigi,Quinzi,L,1996-02-01,ITA,191.0
106421,Daniil,Medvedev,R,1996-02-11,RUS,198.0
106423,Thanasi,Kokkinakis,R,1996-04-10,AUS,196.0
106425,Blake,Mott,R,1996-04-21,AUS,180.0
106426,Cristian,Garin,R,1996-05-30,CHI,185.0
106432,Borna,Coric,R,1996-11-14,CRO,188.0
106575,Antti,Eranne,R,1965-01-28,FIN,178.0
106588,Arthur,Anastopoulo,R,1958-02-05,GRE,178.0
106764,Christopher,Koderisch,U,1984-11-25,GER,180.0
106786,Craig,Johnson,R,1965-11-19,USA,173.0
107085,Gerardo,Vacarezza,R,1965-08-16,CHI,176.0
107128,Grant,Saacks,R,1967-07-14,RSA,190.0
107278,Jan,Sandberg,R,1963-05-04,SWE,188.0
107527,Konstantin,Pugayev,R,1955-06-27,RUS,196.0
108234,Sergei,Leonjuk,R,1960-04-03,RUS,183.0
108356,Tarek,El Sakka,R,1962-10-11,EGY,180.0
108374,Thierry,Bernasconi,R,1950-09-03,FRA,188.0
108585,Americo,Venero Montes,L,1972-02-22,PER,175.0
108666,Harutyun,Sofyan,R,1983-01-12,ARM,180.0
108701,Juan Sebastian,Cabal,R,1986-04-25,COL,185.0
108739,Wilfredo,Gonzalez,R,1993-01-06,GUA,188.0
108748,Lukas,Mugevicius,R,1994-12-07,LTU,188.0
108761,Mikelis,Libietis,U,1992-07-09,LAT,188.0
108772,Julius,Tverijonas,R,1994-06-14,LTU,188.0
108990,Adil,Shamasdin,R,1982-05-23,CAN,180.0
109032,Kris,Nathan,R,1982-01-11,USA,180.0
109054,Daniel,Masur,R,1994-11-06,GER,183.0
109089,Adam,Lownsbrough,R,1984-02-07,GBR,183.0
109190,Adam,Davidson,R,1983-02-22,USA,183.0
109230,Franz,Leibinger,L,1976-08-26,GER,175.0
109249,Andrea,Stucchi,R,1991-03-23,ITA,190.0
109303,Stefano,Napolitano,R,1995-04-11,ITA,196.0
109394,Geoff,Gehrke,R,1979-01-03,USA,185.0
109516,Matt,Sabo,R,1983-04-05,USA,175.0
109653,Jonathan,David,R,1988-09-01,CAN,170.0
109666,Dariusz,Lipka,R,1987-09-02,POL,183.0
109699,Julian,Lenz,R,1993-02-17,GER,188.0
109703,Andrew,Adler,U,1967-04-12,USA,173.0
109737,Markos,Kalovelonis,R,1994-05-18,GRE,191.0
109739,Maximilian,Marterer,L,1995-06-15,GER,191.0
109745,Lew,Hoad,R,1934-11-23,AUS,179.0
109748,John,Barrett,L,1931-04-17,GBR,185.0
109771,Jairo,Velasco,R,1947-05-09,ESP,173.0
109777,Alan,Fox,R,1939-06-25,USA,173.0
109782,William,Alvarez,R,1934-12-15,COL,178.0
109783,Bob,Howe,R,1925-08-03,AUS,183.0
109795,Keith,Carpenter,R,1941-08-03,CAN,188.0
109814,Donald,Dell,R,1938-06-17,USA,185.0
109816,Vic,Seixas,R,1923-08-30,USA,185.0
109823,Ron,Holmberg,R,1938-01-27,USA,185.0
109856,Edison,Mandarino,U,1941-03-26,BRA,173.0
109893,Don,Mccormick,R,1945-04-12,CAN,180.0
109895,Ken,Binns,R,1935-02-08,CAN,175.0
109908,Tom,Brown,R,1922-09-26,USA,185.0
109957,Gerry,Perry,U,1947-06-01,USA,168.0
109974,Steve,Cornell,R,1949-05-26,USA,178.0
110070,Bob,Perry,R,1933-03-17,USA,188.0
110204,Michael,Davies,R,1936-01-09,GBR,183.0
110235,Weller,Evans,R,1954-11-19,USA,178.0
110250,Stephen,Temple,L,1953-12-18,NZL,175.0
110329,Bob,Puddicombe,R,1946-08-04,CAN,178.0
110376,Myron,Franks,R,1936-12-23,USA,178.0
110536,Kevin,King,L,1991-02-28,USA,190.0
110547,Marc,Powers,R,1990-07-10,USA,178.0
110575,Christopher,Marquis,R,1991-06-13,IND,175.0
110596,Fred,Simonsson,R,1994-11-27,SWE,188.0
110599,Jens,Hauser,R,1993-01-15,SUI,178.0
110602,Dennis,Novak,R,1993-08-28,AUT,183.0
110685,G D,Jones,R,1986-04-01,NZL,183.0
110686,Finn,Tearney,R,1990-09-27,NZL,183.0
110748,Nikola,Milojevic,R,1995-06-19,SRB,188.0
110754,David,Vega Hernandez,R,1994-06-23,ESP,188.0
110778,Joao,Menezes,R,1996-12-17,BRA,185.0
110956,Sergei,Leonyuk,R,1960-04-03,URS,183.0
111107,Teimuraz,Kakulia,R,1947-04-26,URS,170.0
111153,Christopher,Eubanks,R,1996-05-05,USA,201.0
111156,Nathan,Pasha,R,1992-07-15,USA,191.0
111167,Ugo,Nastasi,R,1993-04-16,LUX,185.0
111181,Pruchya,Isarow,R,1995-10-16,THA,175.0
111187,Kaichi,Uchida,R,1994-08-23,JPN,180.0
111190,Zhizhen,Zhang,R,1996-10-16,CHN,193.0
111192,Lucas,Miedler,R,1996-06-21,AUT,183.0
111197,Jonathan,Mridha,R,1995-04-08,SWE,183.0
111200,Elias,Ymer,R,1996-04-10,SWE,183.0
111202,Hyeon,Chung,R,1996-05-19,KOR,188.0
111442,Jordan,Thompson,R,1994-04-20,AUS,183.0
111453,Mikael,Torpegaard,R,1994-05-08,DEN,193.0
111454,Li,Tu,R,1996-05-27,AUS,180.0
111456,Mackenzie,Mcdonald,R,1995-04-16,USA,178.0
111459,Arjun,Kadhe,R,1994-01-07,IND,185.0
111460,Quentin,Halys,R,1996-10-26,FRA,191.0
111505,Enzo,Couacaud,R,1995-03-01,FRA,183.0
111506,Maxime,Hamou,R,1995-06-08,FRA,185.0
111511,Noah,Rubin,R,1996-02-21,USA,175.0
111513,Laslo,Djere,R,1995-06-02,SRB,188.0
111515,Thai Son,Kwiatkowski,R,1995-02-13,USA,188.0
111574,Jc,Aragone,R,1995-06-28,USA,178.0
111575,Karen,Khachanov,R,1996-05-21,RUS,198.0
111576,Sumit,Nagal,R,1997-08-16,IND,178.0
111577,Jared,Donaldson,R,1996-10-09,USA,188.0
111578,Stefan,Kozlov,R,1998-02-01,USA,183.0
111581,Michael,Mmoh,R,1998-01-10,USA,188.0
111761,Benjamin,Lock,R,1993-03-04,ZIM,198.0
111790,Brayden,Schnur,R,1995-07-04,CAN,193.0
111794,Kamil,Majchrzak,R,1996-01-13,POL,183.0
111795,Filippo,Baldi,R,1996-01-10,ITA,183.0
111797,Nicolas,Jarry,R,1995-10-11,CHI,198.0
111815,Cameron,Norrie,L,1995-08-23,GBR,188.0
111832,Tony,Wilding,R,1883-10-31,NZL,187.0
112056,Bunny,Austin,U,1906-08-20,GBR,176.0
112089,Bill,Sidwell,U,1920-04-16,AUS,175.0
112100,Don,Budge,R,1915-06-13,USA,185.0
112110,Gottfried Alexander Maximilian Walter Kurt,Von Cramm,U,1909-07-07,GER,183.0
112120,Jean,Borotra,U,1898-08-13,FRA,186.0
112210,Fred,Perry,R,1909-05-18,GBR,183.0
112228,Norman,Brookes,L,1877-11-14,AUS,180.0
112275,Henry Ellsworth,Vines,U,1911-09-28,USA,189.0
112312,Frank Arthur,Sedgman,U,1927-10-29,AUS,175.0
112313,Hamilton,Richardson,R,1933-08-24,USA,183.0
112331,Dick,Savitt,U,1927-03-04,USA,191.0
112456,Tony,Trabert,U,1930-08-16,USA,185.0
112477,Mike,Franks,R,1936-12-23,USA,178.0
112544,Orlando,Sirola,R,1928-04-30,ITA,197.0
112623,Andras,Adam Stolpa,U,1921-09-15,HUN,177.0
112724,Henri,Cochet,R,1901-12-14,FRA,168.0
112735,Jean Rene,Lacoste,U,1904-07-02,FRA,175.0
112753,Andre,Gobert,U,1890-09-30,FRA,195.0
112823,Bill,Tilden,R,1893-02-10,USA,188.0
113013,Yvon Francois Marie,Petra,U,1916-03-08,FRA,196.0
113190,Bobby,Riggs,U,1918-02-25,USA,170.0
113436,Jack,Kramer,R,1921-08-21,USA,188.0
117139,Clemente,Serventi,U,1889-09-07,ITA,171.0
117209,Jack,Kramer,U,1921-08-01,USA,188.0
117353,Duck Hee,Lee,R,1998-05-29,KOR,175.0
117356,Cem,Ilkel,R,1995-08-21,TUR,185.0
117357,Omar,Jasika,L,1997-05-18,AUS,183.0
117358,Harry,Bourchier,R,1996-01-24,AUS,185.0
117360,Marc,Polmans,R,1997-05-02,AUS,188.0
117361,Akira,Santillan,R,1997-05-22,AUS,180.0
117365,Petros,Chrysochos,R,1996-04-08,CYP,185.0
120401,Tucker,Vorster,R,1988-09-03,RSA,196.0
120424,Yannick,Maden,R,1989-10-28,GER,185.0
120798,Hans,Hach Verdugo,L,1989-11-11,MEX,183.0
121411,Moez,Echargui,R,1993-01-10,TUN,180.0
121531,Mats,Moraing,L,1992-06-20,GER,198.0
121896,Gabor,Borsos,R,1991-06-30,HUN,193.0
122078,Dmitry,Popko,R,1996-10-24,KAZ,191.0
122109,Sanjar,Fayziev,R,1994-07-29,UZB,188.0
122298,Botic,Van De Zandschulp,R,1995-10-04,NED,188.0
122330,Alexander,Bublik,R,1997-06-17,KAZ,196.0
122471,Danylo,Kalenichenko,R,1994-02-02,UKR,188.0
122548,Edan,Leshem,R,1997-03-19,ISR,183.0
122635,Alexander,Merino,L,1992-08-31,PER,183.0
122669,Juan Pablo,Varillas,R,1995-10-06,PER,185.0
123755,Daniel Elahi,Galan,R,1996-06-18,COL,191.0
123768,Collin,Altamirano,R,1995-12-07,USA,188.0
123795,Altug,Celikbilek,R,1996-09-07,TUR,183.0
123921,Calvin,Hemery,R,1995-01-28,FRA,188.0
123961,Murkel Alejandro,Dellien Velasco,R,1997-09-16,BOL,193.0
123983,Nerman,Fatic,R,1994-10-24,BIH,191.0
124014,Ernesto,Escobedo,R,1996-07-04,MEX,185.0
124079,Pedro,Martinez,R,1997-04-26,ESP,185.0
124116,Sebastian,Ofner,R,1996-05-12,AUT,191.0
124126,Sarp,Agabigun,R,1997-06-12,TUR,178.0
124154,Sasi Kumar,Mukund,R,1997-01-14,IND,185.0
124186,Alexandre,Muller,R,1997-02-01,FRA,183.0
124187,Reilly,Opelka,R,1997-08-28,USA,211.0
125408,Domenico,Vicini,R,1971-09-01,SMR,188.0
125583,Tito,Vazquez,U,1949-01-01,ARG,173.0
125802,Ilya,Ivashka,R,1994-02-24,BLR,193.0
125803,Daniel,Windahl,R,1996-07-20,SWE,188.0
125842,Adam,Moundir,R,1995-04-26,SUI,191.0
126094,Andrey,Rublev,R,1997-10-20,RUS,188.0
126102,Nicolae,Frunza,R,1997-11-15,ROU,185.0
126107,Michael,Geerts,R,1995-01-17,BEL,178.0
126120,Nino,Serdarusic,R,1996-12-13,CRO,191.0
126125,Maxime,Janvier,R,1996-10-18,FRA,193.0
126127,Benjamin,Bonzi,R,1996-06-09,FRA,185.0
126128,Roman,Safiullin,R,1997-08-07,RUS,185.0
126149,Gianluca,Mager,R,1994-12-01,ITA,185.0
126152,Ryan,Shane,R,1994-04-15,USA,193.0
126156,Antoine,Hoang,R,1995-11-04,FRA,183.0
126174,Youssef,Hossam,R,1998-06-03,EGY,178.0
126190,Nicolas,Alvarez,R,1996-06-08,PER,185.0
126197,Orlando,Luz,R,1998-02-08,BRA,180.0
126203,Taylor,Fritz,R,1997-10-28,USA,193.0
126204,Gerardo,Lopez Villasenor,R,1995-05-12,MEX,191.0
126205,Tommy,Paul,R,1997-05-17,USA,185.0
126207,Frances,Tiafoe,R,1998-01-20,USA,188.0
126208,Yusuke,Takahashi,R,1997-10-17,JPN,170.0
126209,Peter,Bertran,R,1996-03-05,DOM,183.0
126214,Alejandro,Tabilo,L,1997-06-02,CHI,188.0
126237,Gian Marco,Moroni,R,1998-02-13,ITA,185.0
126239,Arthur,Rinderknech,R,1995-07-23,FRA,196.0
126340,Viktor,Durasovic,R,1997-03-19,NOR,185.0
126409,Hugo,Grenier,R,1996-03-23,FRA,196.0
126473,Aljaz,Radinski,R,1995-06-08,SLO,188.0
126504,Andrea,Pellegrino,R,1997-03-23,ITA,185.0
126523,Bernabe,Zapata Miralles,R,1997-01-12,ESP,185.0
126535,Carlos,Taberner,R,1997-08-08,ESP,183.0
126555,Tung Lin,Wu,R,1998-05-12,TPE,188.0
126573,Thomas,Fancutt,R,1995-02-25,AUS,188.0
126609,Patrik,Niklas Salminen,L,1997-03-05,FIN,188.0
126610,Matteo,Berrettini,R,1996-04-12,ITA,196.0
126612,Alexander,Cozbinov,R,1995-04-28,MDA,188.0
126623,Alexander,Erler,R,1997-10-27,AUT,193.0
126627,Johan,Nikles,R,1997-03-23,SUI,170.0
126646,Tim,Van Rijthoven,R,1997-04-24,NED,188.0
126652,Jay,Clarke,R,1998-07-27,GBR,183.0
126663,Juan Pablo,Ficovich,R,1997-01-24,ARG,191.0
126689,Tadas,Babelis,R,1997-02-25,LTU,185.0
126774,Stefanos,Tsitsipas,R,1998-08-12,GRE,193.0
126845,Max,Purcell,R,1998-04-03,AUS,185.0
126846,Aleksandar,Vukic,R,1996-04-06,AUS,188.0
126939,Khumoun,Sultanov,R,1998-10-27,UZB,180.0
126952,Soon Woo,Kwon,R,1997-12-02,KOR,180.0
126964,Vitaliy,Sachko,R,1997-07-14,UKR,183.0
127157,Daniel,Altmaier,R,1998-09-12,GER,191.0
127326,Ben,Patael,R,1997-06-02,ISR,188.0
127339,Borna,Gojo,R,1998-02-27,CRO,196.0
127760,Lukas,Klein,R,1998-03-22,SVK,193.0
128034,Hubert,Hurkacz,R,1997-02-11,POL,196.0
131934,Andrea,Vavassori,R,1995-05-05,ITA,193.0
132283,Lorenzo,Sonego,R,1995-05-11,ITA,191.0
132374,Jesse,Flores,R,1995-03-31,CAN,188.0
132482,Liam,Caruana,R,1998-01-22,USA,178.0
132686,Nuno,Borges,R,1997-02-19,POR,185.0
133018,Michail,Pervolarakis,R,1996-06-06,CYP,193.0
133297,Yosuke,Watanuki,R,1998-04-12,JPN,180.0
133430,Denis,Shapovalov,L,1999-04-15,CAN,185.0
133975,Benjamin,Hassan,R,1995-02-04,GER,183.0
134472,Antoine,Bellier,L,1996-10-18,SUI,196.0
134770,Casper,Ruud,R,1998-12-22,NOR,183.0
134840,Raul,Brancaccio,R,1997-05-04,ITA,185.0
134868,Tallon,Griekspoor,R,1996-07-02,NED,188.0
136440,Dominik,Koepfer,L,1994-04-29,GER,180.0
144642,Tomas,Barrios Vera,R,1997-12-10,CHI,191.0
144645,Zdenek,Kolar,R,1996-10-09,CZE,185.0
144650,Rhett,Purcell,R,1996-02-06,GBR,193.0
144684,Alex,Molcan,L,1997-12-01,SVK,178.0
144687,Quinton,Vega,R,1992-11-22,USA,185.0
144707,Mikael,Ymer,R,1998-09-09,SWE,183.0
144719,Jaume,Munar,R,1997-05-05,ESP,183.0
144750,Lloyd,Harris,R,1997-02-24,RSA,193.0
144760,Amine,Ahouda,R,1997-09-11,MAR,185.0
144775,Linh Giang,Trinh,R,1997-08-03,VIE,183.0
144797,Carl,Soderlund,R,1997-06-03,SWE,188.0
144817,Marc Andrea,Huesler,L,1996-06-24,SUI,196.0
144826,Aziz,Dougaz,L,1997-03-26,TUN,188.0
144869,Tomas Martin,Etcheverry,R,1999-07-18,ARG,196.0
144895,Corentin,Moutet,L,1999-04-19,FRA,178.0
144923,Louis,Wessels,R,1998-08-27,GER,201.0
144932,Kristjan,Tamm,R,1998-06-16,EST,185.0
144946,Rayane,Roumane,R,2000-09-11,FRA,193.0
144972,Geoffrey,Blancaneaux,R,1998-08-08,FRA,180.0
144984,Artem,Dubrivnyy,R,1999-01-31,RUS,183.0
144985,Ergi,Kirkin,R,1999-01-27,TUR,180.0
200000,Felix,Auger Aliassime,R,2000-08-08,CAN,193.0
200005,Ugo,Humbert,L,1998-06-26,FRA,188.0
200031,Lucas,Catarina,R,1996-08-26,MON,185.0
200059,Yibing,Wu,R,1999-10-14,CHN,183.0
200075,Yshai,Oliel,L,2000-01-05,ISR,188.0
200095,Nicola,Kuhn,R,2000-03-20,ESP,185.0
200125,Mykyta,Mashtakov,R,1999-03-18,UKR,175.0
200175,Miomir,Kecmanovic,R,1999-08-31,SRB,183.0
200218,Mate,Valkusz,R,1998-08-13,HUN,183.0
200221,Alejandro,Davidovich Fokina,R,1999-06-05,ESP,183.0
200240,Vit,Kopriva,R,1997-06-15,CZE,178.0
200247,Alexandar,Lazarov,R,1997-11-06,BUL,185.0
200250,Mehluli Don Ayanda,Sibanda,R,1999-11-06,ZIM,175.0
200265,Ulises,Blanch,R,1998-03-25,USA,188.0
200267,Zizou,Bergs,R,1999-06-03,BEL,185.0
200279,Osgar,Ohoisin,R,1996-09-03,IRL,193.0
200282,Alex,De Minaur,R,1999-02-17,AUS,183.0
200303,Pavel,Kotov,R,1998-11-18,RUS,191.0
200325,Emil,Ruusuvuori,R,1999-04-02,FIN,188.0
200335,Felipe,Meligeni Alves,R,1998-02-19,BRA,185.0
200336,Trent,Bryde,R,1999-08-24,USA,180.0
200384,Hugo,Gaston,L,2000-09-26,FRA,173.0
200390,Kacper,Zuk,R,1999-01-21,POL,183.0
200416,August,Holmgren,R,1998-04-22,DEN,185.0
200436,Zsombor,Piros,R,1999-10-13,HUN,180.0
200484,Rudolf,Molleker,R,2000-10-26,GER,185.0
200514,Jurij,Rodionov,L,1999-05-16,AUT,191.0
200516,Patrick,Kypson,R,1999-10-28,USA,188.0
200572,Nick,Hardt,R,2000-09-20,DOM,183.0
200574,Alexander,Donski,R,1998-08-01,CAN,188.0
200589,Sam,Riffice,R,1999-03-01,USA,188.0
200611,Elliot,Benchetrit,R,1998-10-02,FRA,193.0
200615,Alexei,Popyrin,R,1999-08-05,AUS,196.0
200624,Sebastian,Korda,R,2000-07-05,USA,196.0
200630,Alexander,Zverev Sr,R,1960-01-22,RUS,185.0
200670,J J,Wolf,R,1998-12-21,USA,183.0
200695,Bradley,Holt,R,1994-06-13,USA,191.0
200707,Max,Colorado,R,1995-12-06,USA,183.0
200711,Nicolas,Mejia,R,2000-02-11,COL,185.0
200731,Alexey,Korolev,U,1980-10-03,RUS,185.0
200791,Morgan,Menahem,R,1974-10-05,FRA,178.0
200848,Thomas,Schrader,R,1971-09-17,BRA,188.0
201110,Freek,Mooren,L,1985-01-10,NED,188.0
201136,Karl,Hutter,R,1964-01-17,AUS,180.0
201213,James,Masters,R,1956-11-05,USA,193.0
201470,Tian C,Viljoen,R,1961-04-10,RSA,191.0
201566,Jose,Rojas,R,1965-11-28,MEX,170.0
201629,Jose Marques,Neto,R,1964-08-22,BRA,178.0
201664,Mark,Mance,R,1968-02-26,USA,183.0
201690,Lee,Brandenburg,R,1968-03-19,USA,180.0
201716,Brent,Abel,R,1948-10-24,USA,178.0
201721,Richey,Gilbert,R,1965-06-01,USA,191.0
201725,Ola,Fjellstrom,R,1968-12-04,SWE,175.0
201740,Brad,Hobday,R,1964-08-24,USA,180.0
201755,Richard,Robinson,R,1966-06-21,CAN,188.0
201762,Neal,Tourdo,R,1962-06-25,USA,188.0
201763,George,Pascal,L,1961-04-16,USA,180.0
201779,Kevin,Oneill,R,1967-08-27,USA,183.0
201884,Jaak,Issak,L,1960-03-30,EST,193.0
201991,Michael,Kwong,R,1981-04-04,AUS,170.0
201995,Cayetano,March,R,2000-07-03,ECU,175.0
202058,Thiago Agustin,Tirante,R,2001-04-10,ARG,185.0
202065,Petros,Tsitsipas,R,2000-07-27,GRE,185.0
202090,Adrian,Andreev,R,2001-05-12,BUL,180.0
202103,Francisco,Cerundolo,R,1998-08-13,ARG,185.0
202104,Sebastian,Baez,R,2000-12-28,ARG,170.0
202122,Yuta,Shimizu,L,1999-06-09,JPN,163.0
202130,Emil,Reinberg,R,1997-04-20,USA,188.0
202195,Maxime,Cressy,R,1997-05-08,USA,198.0
202248,Alex,Lawson,L,1994-01-31,USA,191.0
202249,David,O'Hare,R,1990-06-01,IRL,193.0
202261,Otto,Virtanen,R,2001-06-21,FIN,191.0
202262,Filip Cristian,Jianu,R,2001-09-18,ROU,180.0
202358,Chun Hsin,Tseng,R,2001-08-08,TPE,175.0
202359,Marvin,Moeller,R,1999-01-18,GER,178.0
202378,Ignacio,Carou,R,1999-07-12,ARG,178.0
202385,Jenson,Brooksby,R,2000-10-26,USA,188.0
202398,Michael,Vrbensky,R,1999-12-26,CZE,180.0
204648,Robert,Kaplan,L,1956-09-13,USA,183.0
205734,Thiago,Seyboth Wild,R,2000-03-10,BRA,185.0
206173,Jannik,Sinner,R,2001-08-16,ITA,188.0
206385,Ignacio,Benzal Alia,R,2000-02-28,ESP,183.0
206600,Zura,Tkemaladze,R,2000-06-04,GEO,188.0
206681,Fabian,Marozsan,R,1999-10-08,HUN,191.0
206703,Paul,Jubb,R,1999-10-31,GBR,180.0
206716,Lukas,Hellum Lilleengen,R,2000-11-15,NOR,180.0
206748,Giulio,Zeppieri,L,2001-12-07,ITA,185.0
206750,Daniil,Glinka,L,2000-05-12,EST,185.0
206909,Brandon,Nakashima,R,2001-08-03,USA,185.0
207182,Emilio,Nava,R,2001-12-02,USA,183.0
207213,Duje,Ajdukovic,R,2001-02-05,CRO,185.0
207243,Punnakrit,Kritakara,R,1993-06-03,THA,175.0
207249,Alexandros,Skorilas,R,2000-03-16,GRE,185.0
207277,Illia,Biloborodko,R,2001-05-07,UKR,183.0
207415,Daniel,Michalski,R,2000-01-11,POL,180.0
207457,Wojciech,Marek,R,2001-05-27,POL,193.0
207518,Lorenzo,Musetti,R,2002-03-03,ITA,185.0
207608,Timofey,Skatov,R,2001-01-21,RUS,173.0
207669,Robert,Strombachs,R,1999-09-15,GER,191.0
207678,Juan Manuel,Cerundolo,L,2001-11-15,ARG,183.0
207680,Facundo,Diaz Acosta,L,2000-12-15,ARG,183.0
207733,Jack,Draper,L,2001-12-22,GBR,191.0
207797,Jonas,Forejtek,R,2001-03-10,CZE,180.0
207799,Matheus,Pucinelli De Almeida,R,2001-04-01,BRA,183.0
207830,Tomas,Machac,R,2000-10-13,CZE,183.0
207989,Carlos,Alcaraz,R,2003-05-05,ESP,185.0
208004,Harold,Mayot,R,2002-02-04,FRA,178.0
208013,Dane,Sweeny,R,2001-02-12,AUS,170.0
208028,Francisco,Llanes,R,2002-04-16,URU,175.0
208029,Holger,Rune,R,2003-04-29,DEN,185.0
208055,Ajeet,Rai,R,1999-01-18,NZL,188.0
208103,Jiri,Lehecka,R,2001-11-08,CZE,185.0
208134,Luca,Nardi,R,2003-08-06,ITA,185.0
208260,Zachary,Svajda,R,2002-11-29,USA,175.0
208286,Matteo,Arnaldi,R,2001-02-22,ITA,183.0
208364,Franco,Roncadelli,L,2000-02-06,URU,185.0
208502,Dominic,Stricker,L,2002-08-16,SUI,180.0
208673,J J,Mercer,R,2000-07-16,USA,178.0
208843,Jerome,Kym,R,2003-02-12,SUI,198.0
208931,Toby Alex,Kodat,R,2003-01-13,USA,178.0
209038,Linang,Xiao,R,2000-03-18,CHN,173.0
209070,Arthur,Cazaux,R,2002-08-23,FRA,183.0
209080,Blaise,Bicknell,R,2001-11-26,USA,188.0
209098,Hamad,Medjedovic,R,2003-07-18,SRB,185.0
209182,Toby Alex,Kodat,R,2003-01-13,USA,178.0
209262,Tristan,Schoolkate,R,2001-02-26,AUS,183.0
209297,Tennyson,Whiting,R,2001-09-22,USA,183.0
209325,Tauheed,Browning,R,2002-10-12,USA,183.0
209346,Stijn,Pel,R,2002-04-24,NED,185.0
209450,Hovsep,Guluzian,R,1979-11-15,LIB,185.0
209508,Agustin,Moreno,R,1999-10-09,MEX,185.0
209855,James,Hopper,R,2001-07-05,GBR,185.0
209857,Leandro,Riedi,R,2002-01-27,SUI,191.0
209863,Leo,Borg,R,2003-05-15,SWE,183.0
209903,Lukas,Neumayer,R,2002-09-06,AUT,183.0
209916,Marko,Topo,R,2003-09-13,SRB,188.0
209918,Hanwen,Li,R,2002-08-22,CHN,180.0
209936,Lorenzo,Claverie,R,2002-09-28,ITA,196.0
209950,Arthur,Fils,R,2004-06-12,FRA,185.0
210013,Martin,Damm Sr,R,1972-08-01,CZE,188.0
210721,Iliyan,Radulov,R,2005-06-11,BUL,187.0
210725,Mathis,Debru ,R,2002-11-01,FRA,191.0
210745,Matthias,Ujvary,R,2004-07-05,AUT,180.0
211324,Mitsuki Wei Kang,Leong,R,2004-08-06,MAS,175.0
211394,Patrick,Brady,R,2004-11-14,GBR,185.0
211407,Andrea,Bacaloni,R,2002-04-03,ITA,178.0
211501,Kenta,Miyoshi,R,2004-03-16,JPN,185.0
211608,Nicolas,Kobelt,R,2004-06-15,SUI,173.0
211609,Max,Dahlin,R,2005-12-27,SWE,188.0
211628,Koki,Matsuda,R,2000-10-31,JPN,183.0
211663,Joao,Fonseca,R,2006-08-21,BRA,185.0
211727,Pavle,Marinkov,R,2006-02-04,AUS,188.0
211776,Martin,Landaluce,R,2006-01-08,ESP,191.0
211902,Henry,Searle,L,2006-03-29,GBR,193.0
212044,Yi,Zhou,R,2005-03-14,CHN,193.0
212077,Lorenzo,Carboni,R,2006-02-27,ITA,168.0
212259,Benjamin Thomas,George,L,2002-12-20,CAN,178.0
212642,Patrik,Trhac,R,1998-10-31,USA,198.0
212643,Roy,Stepanov,R,1999-06-02,ISR,183.0
212648,Theodore,Winegar,R,2001-07-10,USA,191.0
212652,Leonardo,Vega,R,1997-09-04,USA,191.0
212660,Patrick Edward,Toman,R,2004-06-29,USA,183.0
212674,Liam,Puttergill,R,2000-08-30,AUS,183.0
212675,Matvey,Greschner,L,2004-11-07,USA,196.0
